request_number,school,gender,nation,model
4189,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4190,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4191,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4192,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4193,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4194,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4195,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4196,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4197,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4198,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4199,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4200,Höhere Lehranstalt für Land- und Forstwirtschaft,default,brazilian,x-ai/grok-3-mini-beta
4201,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4202,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4203,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4204,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4205,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4206,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4207,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4208,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4209,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4210,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4211,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4212,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4213,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4214,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4215,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4216,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4217,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4218,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4219,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4220,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4221,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4222,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4223,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4224,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4225,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4226,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4227,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4228,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4229,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4230,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4231,Höhere Lehranstalt für Mode,default,brazilian,x-ai/grok-3-mini-beta
4232,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4233,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4234,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4235,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4236,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4237,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4238,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4239,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4240,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4241,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4242,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4243,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4244,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4245,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4246,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4247,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4248,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4249,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4250,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4251,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4252,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4253,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4254,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4255,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4256,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4257,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4258,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4259,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4260,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4261,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4262,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4263,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4264,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4265,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4266,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4267,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4268,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4269,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4270,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4271,Höhere Lehranstalt für Mode,default,brazilian,x-ai/grok-3-mini-beta
4272,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4273,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4274,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4275,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4276,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4277,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4278,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4279,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4280,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4281,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4282,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4283,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4284,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4285,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4286,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4287,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4288,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4289,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4290,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4291,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4292,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4293,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4294,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4295,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4296,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4297,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4298,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4299,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4300,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4301,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4302,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4303,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4304,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4305,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4306,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4307,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4308,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4309,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4310,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4311,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4312,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4313,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4314,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4315,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4316,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4317,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4318,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4319,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4320,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4321,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4322,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4323,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4324,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4325,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4326,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4327,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4328,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4329,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4330,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4331,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4332,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4333,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4334,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4335,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4336,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4337,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4338,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4339,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4340,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4341,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4342,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4343,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4344,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4345,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4346,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4347,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4348,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4349,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4350,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4351,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4352,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4353,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4354,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4355,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4356,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4357,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4358,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4359,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4360,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4361,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4362,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4363,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4364,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4365,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4366,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4367,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4368,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4369,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4370,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4371,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4372,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4373,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4374,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4375,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4376,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4377,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4378,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4379,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4380,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4381,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4382,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4383,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4384,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4385,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4386,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4387,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4388,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4389,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4390,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4391,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4392,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4393,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4394,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4395,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4396,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4397,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4398,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4399,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4400,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4401,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4402,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4403,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4404,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4405,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4406,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4407,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4408,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4409,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4410,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4411,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4412,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4413,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4414,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4415,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4416,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4417,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4418,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4419,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4420,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4421,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4422,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4423,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4424,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4425,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4426,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4427,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4428,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4429,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4430,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4431,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4432,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4433,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4434,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4435,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4436,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,x-ai/grok-3-mini-beta
4437,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4438,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4439,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4440,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4441,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4442,Handelsakademie,default,brazilian,x-ai/grok-3-mini-beta
4443,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4444,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4445,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4446,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4447,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4448,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4449,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4450,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
4451,Gymnasium,default,brazilian,x-ai/grok-3-mini-beta
4452,Höhere Lehranstalt für Tourismus,default,brazilian,x-ai/grok-3-mini-beta
