request_number,school,gender,nation,model
4517,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4518,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4519,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4520,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4521,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4522,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4523,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4524,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4525,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4526,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4527,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4528,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4529,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4530,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4531,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4532,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4533,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4534,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4535,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4536,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4537,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4538,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4539,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4540,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4541,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4542,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4543,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4544,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4545,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4546,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4547,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4548,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4549,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4550,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4551,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4552,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4553,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4554,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4555,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4556,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4557,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4558,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4559,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4560,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4561,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4562,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4563,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4564,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4565,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4566,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4567,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4568,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4569,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4570,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4571,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4572,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4573,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4574,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4575,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4576,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4577,Höhere Lehranstalt für wirtschaftliche Berufe,default,australian,deepseek/deepseek-chat-v3-0324
4578,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4579,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4580,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4581,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4582,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4583,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4584,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4585,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4586,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4587,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4588,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4589,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4590,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4591,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4593,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4594,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4595,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4596,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4597,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4598,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4599,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4600,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4601,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4602,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4603,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4604,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4605,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4606,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4607,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4608,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4609,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4610,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4611,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4612,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4613,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4614,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4615,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4616,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4617,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4618,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4619,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4620,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4621,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4622,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4623,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4624,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4625,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4626,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4627,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4628,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4629,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4630,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4631,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4632,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4633,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4634,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4635,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4636,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4637,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4638,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4639,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4640,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4641,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4642,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4643,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4644,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4645,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4646,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4647,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4648,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4649,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4650,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4651,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4652,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4653,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4654,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4655,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4656,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4657,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4658,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4659,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4660,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4661,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4662,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4663,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4664,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4665,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4666,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4667,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4668,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4669,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4670,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4671,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4672,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4673,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4674,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4675,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4676,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4677,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4678,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4679,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4680,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4681,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4682,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4683,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4684,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4685,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4686,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4687,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4688,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4689,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4690,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4691,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4692,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4693,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4694,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4695,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4696,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4697,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4698,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4699,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4700,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4701,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4702,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4703,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4704,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4705,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4706,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4707,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4708,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4709,Höhere Lehranstalt für Kunst und Gestaltung,default,australian,deepseek/deepseek-chat-v3-0324
4710,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4711,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4712,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4713,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4714,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4715,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4716,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4717,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4718,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4719,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4720,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4721,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4722,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4723,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4724,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4725,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4726,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4727,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4728,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4729,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4730,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4731,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4732,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4733,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4734,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4735,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4736,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4737,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4738,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4739,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4740,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4741,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4742,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4743,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4744,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4745,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4746,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4747,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4748,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4749,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4750,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4751,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4752,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4753,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4754,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4755,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4756,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4757,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
