request_number,faculty,gender,nation,model
4594,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4595,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4596,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4597,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4598,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4599,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4600,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4601,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4602,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4603,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4604,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4605,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4606,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4607,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4608,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4609,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4610,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4611,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4612,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4613,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4614,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4615,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4616,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4617,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4618,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4619,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4620,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4621,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4622,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4623,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4624,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4625,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4626,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4627,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4628,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4629,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4630,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4631,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4632,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4633,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4634,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4635,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4636,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4637,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4638,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4639,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4640,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4641,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4642,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4643,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4644,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4645,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4646,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4647,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4648,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4649,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4650,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4651,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4652,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4653,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4654,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4655,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4656,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4657,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4658,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4659,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4660,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4661,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4662,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4663,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4664,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4665,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4666,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4667,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4668,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4669,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4670,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4671,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4672,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4673,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4674,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4675,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4676,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4677,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4678,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4679,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4680,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4681,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4682,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4683,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4684,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4685,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4686,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4687,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4688,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4689,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4690,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4691,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4692,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4693,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4694,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4695,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4696,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4697,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4698,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4699,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4700,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4701,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4702,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4703,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4704,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4705,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4706,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4707,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4708,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4709,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4710,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4711,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4712,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4713,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4714,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4715,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4716,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4717,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4718,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4719,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4720,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4721,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4722,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4723,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4724,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4725,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4726,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4727,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4728,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4729,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4730,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4731,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4732,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4733,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4734,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4735,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4736,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4737,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4738,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4739,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4740,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4741,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4742,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4743,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4744,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4745,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4746,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4747,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4748,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4749,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4750,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4751,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4752,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4753,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4754,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4755,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4756,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4757,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4758,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4759,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4760,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4761,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4762,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4763,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4764,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4765,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4766,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4767,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4768,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4769,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4770,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4771,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4772,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4773,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4774,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4775,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4776,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4777,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4778,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4779,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4780,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4781,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4782,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4783,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4784,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4785,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4786,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
