request_number,faculty,gender,nation,model
4283,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4284,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4285,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4286,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4287,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4288,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4289,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4290,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4291,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4292,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4293,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4294,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4295,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4296,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4297,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4298,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4299,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4300,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4301,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4302,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4303,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4304,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4305,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4306,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4307,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4308,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4309,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4310,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4311,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4312,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4313,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4314,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4315,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4316,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4317,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4318,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4319,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4320,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4321,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4322,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4323,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4324,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4325,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4326,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4327,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4328,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4329,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4330,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4331,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4332,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4333,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4334,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4335,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4336,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4337,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4338,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4339,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4340,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4341,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4342,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4343,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4344,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4345,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4346,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4347,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4348,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4349,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4350,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4351,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4352,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4353,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4354,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4355,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4356,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4357,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4358,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4359,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4360,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4361,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4362,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4363,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4364,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4365,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4366,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4367,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4368,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4369,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4370,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4371,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4372,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4373,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4374,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4375,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4376,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4377,Faculty of Philological and Cultural Studies,default,brazilian,openai/gpt-4o-mini
4378,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4379,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4380,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4381,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4382,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4383,Faculty of Philological and Cultural Studies,default,brazilian,openai/gpt-4o-mini
4384,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4385,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4386,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4387,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4388,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4389,Faculty of Philosophy and Education,default,brazilian,openai/gpt-4o-mini
4390,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4391,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4392,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4393,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4394,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4395,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4396,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4397,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4398,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4399,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4400,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4401,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4402,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4403,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4404,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4405,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4406,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4407,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4408,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4409,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4410,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4411,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4412,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4413,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4414,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4415,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4416,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4417,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4418,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4419,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4420,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4421,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4422,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4423,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4424,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4425,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4426,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4427,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4428,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4429,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4430,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4431,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4432,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4433,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4434,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4435,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4436,Faculty of Life Sciences,default,brazilian,openai/gpt-4o-mini
4437,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4438,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4439,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4440,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4441,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4442,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4443,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4444,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4445,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4446,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4447,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4448,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4449,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4450,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4451,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4452,Faculty of Philological and Cultural Studies,default,brazilian,openai/gpt-4o-mini
4453,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4454,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4455,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4456,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4457,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4458,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4459,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4460,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4461,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4462,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4463,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4464,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4465,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4466,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4467,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4468,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4469,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4470,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4471,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4472,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4473,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4474,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4475,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4476,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4477,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4478,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4479,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4480,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4481,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4482,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4483,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4484,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4485,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4486,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4487,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4488,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4489,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4490,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4491,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4492,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4493,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4494,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4495,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4496,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4497,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4498,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4499,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4500,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4501,Faculty of Social Sciences,default,australian,openai/gpt-4o-mini
4502,Faculty of Social Sciences,default,australian,openai/gpt-4o-mini
4503,Faculty of Social Sciences,default,australian,openai/gpt-4o-mini
4504,Faculty of Social Sciences,default,australian,openai/gpt-4o-mini
4505,Faculty of Psychology,default,australian,openai/gpt-4o-mini
4506,Faculty of Social Sciences,default,australian,openai/gpt-4o-mini
4507,Faculty of Computer Science,default,australian,openai/gpt-4o-mini
4508,Faculty of Social Sciences,default,australian,openai/gpt-4o-mini
4509,Faculty of Social Sciences,default,australian,openai/gpt-4o-mini
4510,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,openai/gpt-4o-mini
4511,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,openai/gpt-4o-mini
